Date,smoothed_gdp_1,smoothed_gdp_2,smoothed_gdp_3,smoothed_gdp_4,smoothed_gdp_5,smoothed_gdp_6,smoothed_gdp_7,smoothed_gdp_8,smoothed_gdp_9,smoothed_gdp_10,smoothed_gdp_11,smoothed_gdp_12,smoothed_gdp_13,smoothed_gdp_14,smoothed_gdp_15,smoothed_gdp_16,smoothed_gdp_17,smoothed_gdp_18,smoothed_gdp_19,smoothed_gdp_20,smoothed_gdp_21,smoothed_gdp_22,smoothed_gdp_23,smoothed_gdp_24,smoothed_gdp_25,smoothed_gdp_26,smoothed_gdp_27,smoothed_gdp_28,smoothed_gdp_29,smoothed_gdp_30,smoothed_gdp_31,smoothed_gdp_32,smoothed_gdp_33,smoothed_gdp_34,smoothed_gdp_35,smoothed_gdp_36,smoothed_gdp_37,smoothed_gdp_38,smoothed_gdp_39,smoothed_gdp_40,smoothed_gdp_41,smoothed_gdp_42,smoothed_gdp_43,smoothed_gdp_44,smoothed_gdp_45,smoothed_gdp_46,smoothed_gdp_47,smoothed_gdp_48,smoothed_gdp_49,smoothed_gdp_50,smoothed_gdp_51,smoothed_gdp_52,smoothed_gdp_53,smoothed_gdp_54,smoothed_gdp_55,smoothed_gdp_56,smoothed_gdp_57,smoothed_gdp_58,smoothed_gdp_59,smoothed_gdp_60,smoothed_gdp_61,smoothed_gdp_62,smoothed_gdp_63,smoothed_gdp_64,smoothed_gdp_65,smoothed_gdp_66,smoothed_gdp_67,smoothed_gdp_68,smoothed_gdp_69,smoothed_gdp_70,smoothed_gdp_71,smoothed_gdp_72,smoothed_gdp_73,smoothed_gdp_74,smoothed_gdp_75,smoothed_gdp_76,smoothed_gdp_77,smoothed_gdp_78,smoothed_gdp_79,smoothed_gdp_80,smoothed_gdp_81,smoothed_gdp_82,smoothed_gdp_83,smoothed_gdp_84,smoothed_gdp_85,smoothed_gdp_86,smoothed_gdp_87,smoothed_gdp_88,smoothed_gdp_89,smoothed_gdp_90,smoothed_gdp_91,smoothed_gdp_92,smoothed_gdp_93,smoothed_gdp_94,smoothed_gdp_95,smoothed_gdp_96,smoothed_gdp_97,smoothed_gdp_98,smoothed_gdp_99,smoothed_gdp_100
1973-06-30,-281611785389255,-7.91603894099064e+16,1.38323253133833e+15,691534999963352,-0.122696736432836,-15.1344272446005,-277073281860275,-1.4933640393897e+16,210174156040170,-3.7363915540751e+15,-15.0618368117944,-140584900490338,-4.80196444644659e+15,13.9184245725846,4.90489436249737e+15,3.40870707972625e+15,15.444728350519,-6.4467777932372,-1.3704694375332e+16,3.56350696018632e+15,2.12266833397408e+15,1.4628732609917e+15,6.54358061844136e+15,4.40455432816833e+15,-1.15285494273432e+15,222893713623517,-7.32605546804577e+15,-3.84874039818298e+15,6.88758147227771e+15,1.29988360192533e+15,1.41586965525029e+15,3.87727156085316e+15,-498586668933537,-2.35517327642407e+15,206787203812903,3.02938323162664e+15,1.30629823224935e+15,-8.30012737303529e+16,-1.02818936591147e+17,9.85386919709924,-2.5714709196909e+15,-4.4091037980559e+15,-13.7703225007059,-3.76278152323789e+16,-3.25268752581802e+15,3.3161794453199e+16,-27.4045260918799,1.51702347346043e+17,-3.68269157724612e+15,2.1899165343792e+16,632632659701245,-3.93138303485508e+15,3.56207732225377e+15,4.5530884966159e+16,4.75138478078829e+15,1.69370284472319e+15,1.33961726109854e+15,1.83625858045566e+15,-1.78249601668218e+15,304430476171219,-414752170178345,2.83481113535673e+15,3.2470327272691e+15,1.5753461987531e+15,-6.87377757514555,3.40220858567802e+15,-480483781956647,3.38534220442045e+15,-1.37037283796574e+15,-3.13200266514739,-3.04676505955164e+16,-146493871922665,7.02920156290758e+16,-679384297081393,-5.70504562571526e+15,-1.05033537922784e+16,-9.00763428316174,-1.26564143016131e+15,-2.06376764601123e+15,-2.0189908837086e+15,-3.6549559784691e+16,6.35604175525165e+15,6.81862009545793e+15,-11.1229912963544,-1.01742620147155e+15,6.8030298969849e+15,3.22898951066795,-628402027584150,-2.11346644870189e+15,-6.09300665680753e+15,6.74875471597452e+15,-3.2265595745876e+15,-1.35813892138576e+15,-1.11641087999538e+16,-4.26735930020819e+15,5.81475212936584e+15,1.92197147732456e+16,12.7070878150006,-4.91099987621843e+15,2.2426998560413e+15
1973-09-30,18.0020644504687,2.32106182963183e+15,2.12186900176619e+15,4.89466838806304e+15,3.11110608725463e+15,-1.26808339556759e+16,1.38143782958794e+16,-5.08982561666159e+16,493797672894908,-1.69759397339891e+15,5.84475649609098e+15,-3.57184855273188e+15,-2.01358998030008e+16,-6.98841690835484e+15,9.79076655567115e+15,61243200868545.6,4.06251716676025e+15,6.27330937470671e+15,-2.05190472345257e+15,-6.94706089659748e+15,-21.7831814033019,2.37416892698521e+15,38289739061990.5,79.7468497123692,-1.01676515701097e+17,8.14280510734397e+15,1.22302775651687e+15,-8.68341784076467e+15,369.618521034835,-976398829572632,-1.16446916695717e+16,45.6738411252925,5.2466885229679e+15,-218264863261670,4.06905451493215e+17,3.12639004777314e+15,3.31713007910567e+15,1.83713859940105e+16,8.70699246879741e+15,-1.4995408485775e+16,2.43507751512386e+15,-1.46083934333197e+16,-1.96183322953686e+16,-4.60667475751535e+16,-4.68822493843562e+15,-4.48156051510396e+15,10.8342343773379,-8.54137145462127e+15,-7.82877847647951e+15,7.05845343776462e+15,-2.14609781274096e+16,1.62248466300727e+15,-672913911355156,5.25758640623249e+16,-1.94626780512718e+16,-3.99768853476751e+15,6.79925505150632e+16,-20.4262535583452,-5.94875862378104e+17,1.21984461728443e+15,83.7535757187358,1.12096129995895e+16,4.23949508866886e+15,-18.7589476314083,408562679009578,7.1657384302775e+15,2.53961311954354e+16,-4.22597836166886e+16,-5.17924330368962e+15,2.14880416669306,3.80907968495874e+15,9.4323500034283e+15,-16.6347154802595,1.84816838660953e+17,7.94555149602415e+15,-1.78181861635026e+16,1.7418556879056e+15,3.70929892435538e+15,-2.59960587269546e+16,2.09584639192596e+16,2.86267760367364e+15,-970594480672208,1.92974430412752e+16,9.45033885339454e+15,-1.01579692914276e+17,7.7404291062917,-621.727490806345,-1.83045489650644e+15,-1.96274528362778e+15,-3.40497741307505e+15,-6.627780521989e+15,2.91403847048573,1.06782595069669e+16,4.65804156611251e+15,2.51000699350693e+15,-12.2246941069354,-5.93438282533292e+15,9.93631505110745e+15,19.4605218151076,3.94568563520398e+15
1973-12-31,7.10148737331842e+15,2.13228585214013e+15,1.51647229728966e+15,127834063210284,-685059780580815,1.44806482440572e+17,1.29742442980341e+15,12.0442680502061,223001877940844,1.95505287038404e+16,1.2444205853623e+16,-6.28282966919463e+15,511621184408588,-4.29703060492833e+15,12.3023610974867,7.51624402046477e+15,6.19932381434892e+15,-1.1105148810077e+16,-5.36065185388898,1.70624216540273e+15,2.81402984731831e+15,1.21128192125275e+15,5.97899279914057e+15,-5.30127522070904e+15,-2.514530563532e+15,1.16289926335044e+16,593124482463590,-1.26638642958224e+16,8.49331142475896e+16,431521257001475,-8.08845225712149e+15,2.28881785182406e+16,2.2930415360482e+15,9.65200543111544,-21.9969547129157,1.18727829968881e+15,949860993148903,-9.23008773298371e+16,-4.003386333829e+15,-5.47174599503735e+15,-247424626622121,2.96654500060963e+15,4.08043760431595,8.21529661195451e+16,3.07435706286006e+16,-9.69601856742331e+15,4.49878503586333e+15,325388638331228,9.1382424178466e+15,-19.1540414506664,1.06689729119766e+16,-6.17061272314821e+15,-2.74138545752766e+17,8.35485831484605e+15,3.63896408490651e+15,5.4010139424344e+15,2.23509649007225e+15,-774073546745950,6.67779649215597e+15,4.21392046856897e+15,-1.658329507656e+15,2.41864011085027e+15,1.99228749784547e+15,2.26211303528698e+15,-6.83920933069761e+15,4490.66409075278,-493638904375814,-2.00975996784497,-16.629037724003,1.18770494111103,6.09527003982156e+15,3.0037709518455e+15,-23.3563302117601,-5.25424179153877e+15,-15.5980326898142,2.79141011503316e+15,5.35116876460399e+15,4.75737965300198e+15,-2.82306539351194e+15,-1.63758588448217e+16,5.36624812333346e+15,-1.15712777961747e+16,5.37709549869536e+15,5.83959399461837e+15,-978716607365777,282444192421729,-2.74138861021836,-4.22881725066307e+15,1.24713612278387e+15,-4.65309842289577e+15,-3.07312821533411e+15,-6.06954567068278e+16,-1.62049848670541e+16,8.98550900293223e+15,6.02160344552365e+15,-1.56028527385956e+16,-6.51125007251462,-1.03911618104672e+16,1.86451524843781e+15,3.27900588473015e+15
1974-03-31,4.83913812119314e+15,4.40421609524989e+15,1.70609927847231e+15,6.26647733459308e+15,13175855989156.2,-6.37096915174501e+15,-2.72958944829958e+16,-1.09204194680333e+16,16.9930157630894,-399148503524978,-2.40787919297377e+15,-3.08270504216326e+15,-20938125742538.1,4.03698700265071e+16,-597169838426313,-6.51302158757721e+15,-30.0827394492163,539059180111345,-1.11269388164561e+16,5.11755902295727e+15,3.22484644676069e+15,-234300475859522,2.06364256539908e+15,4.98390563852387e+15,3.05469816664183,-5.77530543436174e+15,-27.5104876601509,-5.27224100692901,-3.2552976912137e+15,-6.87998158374975e+15,-7.02109907693426e+15,-19.4294847163043,-932460796043689,-2.60647316915417e+15,2.4214563441845e+15,-3.52058522463003e+15,3.44791146599304e+15,-3.82426258987526e+16,8.30400045464648e+15,-12.2571310477465,4.15417967541725e+15,-4.72897267314194e+15,6.15602633391156e+15,787309038359590,13.1344630086171,-4.79054269084342e+15,-1.38789960033919e+15,1.12539051171732e+16,6.32727625494516e+17,2.55955349769267e+17,2.03660239746011e+15,-3.70377453697283,-6.24685695066406,75.8304785858473,-4.83724306821958e+15,2.86160605202525e+15,4.98409529012905,-5.36467883231391e+15,2.63277580129786e+16,3.52491471911325e+15,2.57885419157332e+16,40.6903361746155,-595854996723510,-2.06621148593628e+15,1.56802976234752e+16,1.47822916706855e+15,3.73202762103709e+15,7.10996668319002e+15,-4.65758524482635e+15,5.71491397065868e+15,-336932954927099,-2.33914381349602,-5.24499350443591,-3.47138295529328,4.20774634627477e+16,-2.15032301581821e+16,-448967832829456,4.61857950471726e+15,-4.74968074710689e+15,-1.74902034017905e+15,5.48063979198731e+15,3.18490966028081e+15,13.2381830054757,1.25793146657686e+16,-980244583222362,5.10014364324309e+16,3.15780507739867e+15,-26.467302734133,-4.38382476924235e+15,-2.60136121015071e+16,1.97050335886643e+16,-10.4828876286156,2.19813254176973e+15,2.34093099973738e+15,-4.57823116015672e+15,1.93845060842621,1.07991948586111e+15,-5.40736031400183e+15,-7.50685314912315e+15,944.947159458275
1974-06-30,642468249401074,7009328448157.67,346528181284540,2.17697581605899e+15,2.27021926994333e+15,-3.49749659408647e+16,-7.24484350208655e+15,1.0776448734039e+15,2.08003167252908e+15,1.52401701869116e+15,-674286113886403,-699173444257110,3.31143409228009e+15,-2.68940444759822e+15,-3.40865291652759e+16,1.63367528487991e+16,-5.19366245609617e+15,-883530258161595,9.72710989364239e+15,3.17956483780784e+15,1.04853937564787e+15,1.35441683907816e+15,1.79464900482502e+15,-5.70514346722366e+15,-54.6809407469676,635960227071773,2.18884780348381e+15,-1.19063994529967e+16,-1.5045089775627e+15,2.91834237092345e+15,3.36710481971301e+15,-4.17790788215268e+16,2.12061628782969e+15,2.72932454956692e+15,5.55364237957302e+15,-3.75909654953675e+15,3.20033241704832e+16,3.12207929519288,2.80872154529621e+15,-4.3028387794631e+15,4.76987991152113e+16,-974729524923843,3.09148487545599e+15,-1.78237047442832e+15,7.04684744387386e+15,-1.92643386184738e+15,8.93702975274824e+15,1.37198226510359e+15,-4.53991532251155e+15,2.01582781478036e+16,1.61332688648321e+16,4.91927952625276e+15,1.35411676441075e+16,-3.31183499587308e+15,7.37143873188665e+15,3.51187962365427e+15,4.79825676682006e+15,6.42966957820277e+16,-1.35067097958056e+15,1.05035272966292e+15,-2.9669812015345e+15,-5.37049216606286e+16,1.96364310249095e+16,3.2724402525373,-2.54619518793842e+16,6.4784037568511e+15,1.2383956025455e+16,9.74278259730112e+15,2.8992657075424e+15,6.52404889522851e+16,8.72371156002947e+15,1.50032030341459e+16,4.77102345626375e+15,177638657234360,1.43019267038133e+16,-21.7152851614644,1.52487028569304e+16,5.18818719061597e+15,-129.336114674569,-1.59840420612834e+16,-9.16905756720504e+15,5.18796909007515e+15,8.75732229551975e+15,4.73889959729343e+15,-135026608864467,-4.43538491573467e+16,2.83376947381646e+15,-1.06075345499535e+15,53030312168792.9,-8.0764990166176e+15,11.5553815753909,1.2698824022899e+17,-1.56542716585595e+15,1.50855664803523e+15,2.59284606894617e+15,-521806933706745,2.15377499295618e+15,-7.0415322908805e+15,3.50869447145172e+16,2.99440348467448e+15
1974-09-30,-1.79214403457787e+16,10.1675232151338,1.23037883139957e+15,4.14773353674762e+15,-3.73949262769233e+15,3.52693692930184e+15,590764122804931,9.20923218926146e+15,728962925345149,-3.33554334058828e+15,5.71266811786085e+15,235508232472764,36.3110826424991,-48.3126024936673,19.4029373794822,2.83388484055415e+16,-3.00188442170846e+15,9.15012577298256e+18,18.9647218077123,-1.99570475238184e+17,0.25874479582339,-4.83293081496092e+15,1.72227796489542e+15,-4.92153388433512e+15,-840729240878916,5.41466766204167e+15,318308170833945,71.0698416871032,1.0092562487594e+16,4.93326680990985e+15,2.73203352019257e+16,1.74317266145766e+15,66.8363856192415,15.4969060860508,1.93770984544827e+15,5.21856144212506e+15,-5.65953387092075e+15,2.5850503388691e+15,2.08469940833994e+15,8.35261290930116e+15,4.25488490597256e+15,1.41625100773555e+16,11.4917429765576,23.3839144375521,1.05764855297191e+16,-7.74240514622732e+16,-7.04802385686436e+15,-2.30081372617697e+15,6.91983540911764e+15,4.57559242745484e+15,-1.1753793905627e+16,1.22552045959809e+15,2.2200374150736e+16,3.65506990530039e+15,2.3024022059174e+15,2.27056033935557e+15,7.65118846701359e+15,4.03726129082819e+15,6.07926183312372e+15,4.47504825519596e+15,-2.06986142781227e+15,-3.12746935710139e+16,6.00140919665785e+16,5.36271390058389e+15,5.74623015946331e+16,7.4808699245919e+15,-2.23076552411053e+15,363389363419207,-1.34844602414088e+17,2.65127090391472e+16,3.17919824876954e+15,-4.28330046442647e+15,1.14695925100006e+16,219498765614349,-3204471862262.83,3.00457815471168e+15,1.02520303481456,3.695881563529e+16,-1.52671215229054e+16,848179975810836,-5.19212694088879e+16,31.6070707282989,-1.59695575946319e+15,-5.13682177762694e+15,11.3355030560036,1.24976505851944e+16,1.26370556747162e+16,-2.88357572374615e+15,559224469194567,2.29028203412458e+16,-6.09065942775426e+15,1.19574408376962e+16,1.57662452490806e+15,4.92286113973853e+15,2.81170386851189e+15,-3.290608781334e+15,-1.04270559513515,-1.56820433148615e+15,8.15246448157616e+15,57.7433394428913
1974-12-31,1.68017089335556e+15,1.60694925196198e+15,4.28692545044405e+15,-3.33124460081325e+15,-326740221293504,1.40312831093661e+15,2.48824096910647e+15,4.36385513594906e+16,13.6171878036054,4.70653916426546e+15,-17.565654998792,1.61050921314498e+15,-6.80170672668832e+15,6.97130782984272e+15,2.87381670005356e+15,-3.72735843009825e+15,3.40525241195219e+15,-5.68365651828894e+15,1.19906655846932e+17,1.22567876613628e+15,-1.19409356963462e+16,2.84857885756085e+15,-1.76031883522499e+16,10.0791720903247,-7.47657883393964,-1.08951044540408e+16,1.81862231443994e+15,4.92937133877766,3.87361881357967e+15,3.93702141989839e+15,-6.82589320213826e+16,-1.15339629096514e+15,-14.2318672136429,1.35679001889644e+15,11.9374072090589,-1.37427004792438e+15,-1.20154889050899e+15,3.53438646791665e+15,-2.28316259893646e+15,-7.55659413998779e+15,-7.30386955013602e+15,-1.85017976133061e+15,-4.25486301864164,-742626492173297,7.69844834958449e+15,-5.11052357775232e+15,-3.20780628927072e+15,-1.17217066651297e+16,9.67068901827363e+15,3.7246382318293e+15,-3.77770773393773e+15,-4.04020623636402e+16,-6.29951936579181e+15,1.81861122851615e+15,-394045991761043,2.62486821260965e+15,2.84525152610379e+15,1.52280722825951e+16,3.22663682694699e+15,2.40830065114001e+15,294.219115325098,-6.92163820386485e+16,4.29081593483007e+15,3.19803284310944e+15,35.2791108721436,1.36739130597312e+15,-1.07224646576234e+15,4.51022385274548e+15,5.37369685846802e+15,-1.03039260043074e+16,5.60442800294664e+15,364550717575957,2.06334141600395e+15,271232855856306,8.33484803101819e+15,-3.01825725984887e+15,912150837439462,4.31206329750064e+15,5.589443808654e+15,-4.64047317338589e+15,-3.00403523455368e+15,-4.95736935241546e+15,19.8018848162638,5.5619418252099e+15,-1.62220895112723e+15,-23.9609224043375,1.84441683709656e+15,-1.84239502655307e+16,2.21007477091192e+15,6.17139722821796e+15,16.604062231257,2.50136508261696e+15,602736139177138,18.8980649167754,-2.88600907955241e+15,-4.59576631938195e+15,688134819794185,-2.08493355629446e+15,3.89678324382678e+15,663798696397993
1975-03-31,-1.3687694364309e+15,-317945305365513,165988243056375,898823082770276,224913515491614,1.70119908356666,-575290939534670,-1.18105238115785e+17,87947837946690,-39147824288218.7,-97333095886143.6,617983038785659,518376565467326,2.13629733741369e+15,3.17850971463768e+15,-6.55991935238099e+15,9.53289722478632e+15,-784918980154099,-2.85944643233203e+15,3.78755244182154e+15,-1.07957102179147,1.63310070121249e+15,3.37238647839172e+15,-2.36375402795193e+15,-1.8385626569726e+15,-65683015386651.7,-17.235574030521,4.07499206578088e+15,1.41223610753103,1.78468010623328,3.6818339342015e+15,863179996501206,-58240235172826.7,7.33865624559907,1.16171864807173e+15,-0.88731352357084,-1.51384583400704e+15,2.22932999626979,-862254982800231,-1.09607805683111e+15,428569892372973,-8.82374580554021e+16,893308085089988,556127779136703,1.01382532423285e+15,-734324493543242,-869519302433485,-1.333193305946e+15,-5.35920364090906e+15,-3.14601734076232e+15,2.16391480933636e+15,8.11277828469337e+15,-909608526839507,-1.06057283573228e+15,3.6814286393156e+15,563332950011923,27.1737263803169,3.36648516934121e+15,922950299003194,5.24709120813037e+15,3.33112427694248e+15,-5.49565185672289e+15,3.62575869344303e+15,4.07091806564916e+15,1.00611024994071e+15,3.67879132406697e+15,844953657777240,-3.15328038697818,3.77743068640654e+15,7.69701351062167e+15,7.1285765276572e+15,-825028679508123,3.82192961682928e+15,-110.058916100386,2.00472811065379e+15,-1.49330537122464e+16,77865200336455.8,2.17642507584845e+15,1.85823237020234,-420276314223464,-4.30787747233697e+15,1.5975639980324e+15,-518729709659992,1.96803185823525e+15,-937488850656031,2.10926428454923e+15,-4.69407718289334,918083612659686,-10.2433398710319,-308059849300904,2.22202046635254e+15,-17.3545784804325,31417856176606.9,323394917754497,2.65260358132209e+15,-1.17089999184013e+15,190092632979620,1.98543064308078e+15,-13943204405704.2,468116610756093
1975-06-30,0.0885399223837156,931552771678438,-4.55538980873455,7.47193231056404e+15,180522029030922,5.75419424493391,-680772305559073,3.53275858276927e+15,-362094651947917,5.96562185417819,1.87255718027419e+15,484048250865671,-1.70607474072699e+15,2.81792902359448,970857675701808,-559583498244437,-102687708666095,-2.49888883082937e+15,-977059029541374,1.39331530205226e+15,-895049963854769,-151281972654665,-240187678424654,2.22167893674264e+15,-2.23276634131007e+15,267042435390305,432096275308931,2.7816176131714e+15,6.80885165697013e+15,1.02241357763084,3.01191397065506e+15,481648556930016,-2.13296666306444,-4.26477016743609,-1.46873907668801,-995825543587096,-1.51754450328121e+15,-315640182426466,459120815298076,-6.4198510928374e+15,-1.67891331106446,1.37990781188497e+16,9.67254090618449e+15,-681629382664285,390940599484120,1.10015440751356e+15,-1.20836753124965e+15,-1.7841097766865e+16,-334638148493580,1.66474734693754e+15,-614414712349638,443906618093175,535429845342003,1.89548386583346e+15,-2.47903240714432e+15,210185288426066,1.52371398084099e+15,-2.96563959954114e+15,2.16333004930696e+16,-102049228620618,973294247587455,-229876751365650,3.74643072226702e+15,96626002543608.9,138662332223964,319323829675435,-698112800995629,2.78432061397313e+15,826268180227127,2.45958488960234e+15,-6.02052655445607e+15,1.33379823055492e+15,2.06956185823288e+15,-44365665176914.8,638061905500826,-774237877525512,95175830354002.3,7.03101488758768e+16,693635401822576,4.62753715276382e+15,-0.870396277449624,2.88559650040623e+15,513098814928495,957148648580861,-0.0639985531082294,276795964447538,993633328653742,1.26306282093659e+15,-1.18443609982901e+15,-3.31643997897389e+15,58327425573056.1,1.34269848375173e+15,51749508992223.1,-109675124479773,58049806489694.4,-11388778326256.7,305993712402811,-2.72187463408662e+17,-9.14050152572011e+15,1.40440067788282e+16
1975-09-30,1.70029464392037e+15,-256081207967525,-18979670602587.5,1.33840859054636e+15,1.80471159482828e+15,1.8677713846487,5.56585460546803e+16,3.45871872273197e+16,-301452553699662,370308804566352,0.781312972484291,1.4599116041542e+15,1.07616231618004e+15,4.28955677463815e+15,2.83602076034019e+15,-3.29196252632825e+15,1.64930925733558,-62452136817323.3,-6.66217956407304,1.44638034286253e+15,-122624065882741,-17.7899794942821,243742842373230,3.40774674860464e+15,465886850821614,395393309544512,2.27916535841127e+15,1.1779500766026e+16,-3.83771745265559e+16,137663888667832,2.54480821309372e+15,1.0759704407119e+17,-2.90064616618362,1.51615299129716e+15,1.00196037012112e+15,711392089324171,-4.19041053276539e+15,152245600464685,1.0469304426437e+15,-2.86391978208516e+15,15.3776902031741,-706293917786916,-1.28942698504415e+15,3.47896982381071e+15,3.9196835002742,2.94534628348184e+15,2.91061132657345e+15,5.30824163761392e+15,4.59101780556275e+15,1.79461406839562e+15,-757097299217561,1.03084716670382e+15,935517076313575,943719068887298,943878018826906,431471549073095,-1.98609165764425e+15,-2.48612190366571e+15,-3.8222780828209e+16,-1.86139711698864e+15,129024282870267,-1.1215321501752e+15,-3.53387983380603e+15,-2.18716498192257e+15,1.93364619826218e+15,1.16652838897206e+15,9.73761933873562,3.55706581625926e+15,998837279764011,2.19794428632344e+16,-1.64435987241166e+15,-781619202204933,655317733511706,324.236803166437,1.72840693466971e+15,419260292721286,1.26949614397871e+15,-1.17094276897038e+15,450734877044948,-6.53675911810912e+15,-4.89273498045906,329476393260945,-864782973521430,1.23554474601065e+15,1.25708918143191e+16,425704012741820,919052312843463,613771537359541,663169971553600,-1.17299550197214e+15,359349306009036,1.13712590952043e+15,-1.12977493839678e+15,3.02978853314013e+15,3.64181770205405e+15,837500930034762,-6.8593339830689,-312307190524630,-2.29364217955113e+16,-353189470938816
