date,obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_corepce,obs_nominalrate,obs_consumption,obs_investment,obs_spread,obs_longinflation,obs_longrate,obs_tfp,obs_gdi,obs_nominalrate1,obs_nominalrate2,obs_nominalrate3,obs_nominalrate4,obs_nominalrate5,obs_nominalrate6
2000-12-31,0.2334809174804109,-41.535092116589354,0.04928239612123353,0.5373232963207464,0.49311927453103976,1.6175,0.5357872006073405,-0.39418192994137846,0.6600000000000001,,,,-0.33876375899051236,,,,,,
2001-03-31,-0.68951005749745,-41.61689410651526,1.5303526907275016,0.6591533729298327,0.6489023846675934,1.4,0.08307062026610135,-1.5634672107933012,0.7075,,,,0.6646062584977075,,,,,,
2001-06-30,0.2649469395412274,-42.73120752927057,-0.17333807023063585,0.5996452520454554,0.37735645754510827,1.0825,-0.2891973596173547,-1.8288443844499596,0.6924999999999999,,,,-0.46529090347398605,,,,,,
2001-09-30,-0.7565411921734211,-43.65017591406877,-0.2961982835772814,0.3924103299183912,0.25689097577688,0.875,-0.3490655622975569,-1.230523860318769,0.7424999999999999,,,,-0.8725394944938236,,,,,,
2001-12-31,-0.07762270993387221,-44.6585917636878,0.6237314101039726,0.3133581405784014,0.4818531251323144,0.5325,0.9761593144920977,-2.9236064227966594,0.7875000000000001,,,,-1.1725937250239238,,,,,,
2002-03-31,0.4853579100137617,-45.09589910475466,0.10184021783531116,0.3137121362843942,0.30696415976834146,0.4325,-0.24008072625835153,-1.6276924582835472,0.72,,,,0.8487887333586353,,,,,,
2002-06-30,0.2658138535830967,-44.958332709842566,0.5638282930250399,0.3485993045608815,0.5478472222154807,0.4375,0.5496954330545978,-0.7068647191266264,0.73,,,,0.5963194625023649,,,,,,
2002-09-30,0.0633000948079776,-44.97258433989413,0.029851276782488778,0.4783398436898345,0.5320155020070771,0.435,0.39197520550898757,-1.04756785905189,0.8425,,,,-0.05320701953366869,,,,,,
2002-12-31,-0.21436074325336119,-45.719226404966115,-0.35559738104821437,0.5786267536254996,0.35524471629679866,0.36,0.10436424218630558,-0.8240635565771204,0.8975,,,,0.391726358879263,,,,,,
2003-03-31,0.19199366365958426,-45.77158220972187,0.10660979485242195,0.48770991460989066,0.30805242074478656,0.3125,0.4296672667664203,0.45899868560803636,0.8,,,,-0.38926014899198225,,,,,,
2003-06-30,0.5521289831297627,-46.24437122868543,1.3976267970993717,0.35119592728545257,0.37833235153010847,0.3125,0.5588547031271984,1.605537039054314,0.7124999999999999,,,,0.47921770748835524,,,,,,
2003-09-30,1.3237383926248458,-46.65110035535003,0.8993471168031772,0.5705055792452285,0.45667392986645794,0.255,1.163345688711459,2.3357228200690554,0.6449999999999998,,,,0.746360703288157,,,,,,
2003-12-31,0.8335320774765675,-46.146183802022506,0.798502125137003,0.6072056277051985,0.4470381743913343,0.25,0.24897372812516805,1.541342460199449,0.5925,,,,0.522245165082913,,,,,,
2004-03-31,0.24879980761677856,-46.306577031614445,-0.9155431814810377,0.711025121906772,0.5491101774136808,0.25,0.667775844448304,-0.40599769392464513,0.5625,,,,0.5086244325515688,,,,,,
2004-06-30,0.45967183884891294,-46.321109935648096,1.0908963315460638,0.8037389542027817,0.5697878716738103,0.2525,0.09785567178315357,2.635738846136737,0.5150000000000001,,,,0.8162209326698866,,,,,,
2004-09-30,0.636034655074541,-46.171870689429234,1.2119149314382196,0.6323212003409573,0.3569588934849044,0.3575,0.7173100893525297,2.007684449637698,0.5375000000000001,,,,0.9153904194520501,,,,,,
2004-12-31,0.7105334812962716,-45.8294647294755,-0.38827512978634043,0.7723112799314258,0.5410873305271124,0.4875,0.9003713393892832,1.7180852785577017,0.5050000000000001,,,,0.2439573666666195,,,,,,
2005-03-31,0.8014653656749138,-46.14185055732693,-0.19351430885154453,0.7961815577677278,0.7087515825966229,0.6175,0.11494435963879113,1.6937962861003464,0.4175,,,,0.5595417464158869,,,,,,
2005-06-30,0.19551716701174393,-45.659850934278424,-0.04217752450537404,0.7172212572279513,0.4941301639194151,0.735,0.7178600634419885,1.6375371686953633,0.4524999999999999,,,,0.6558636434904008,,,,,,
2005-09-30,0.48725960511303845,-45.41665241940565,0.4021277424825817,0.907669856357618,0.38844931123209747,0.865,0.7003701479862845,1.6620331309605663,0.4425000000000001,,,,0.45016795994179404,,,,,,
2005-12-31,0.26440434110940325,-45.18983661866023,-0.24571855306212698,0.8183958755745735,0.6662169125053907,0.995,-0.12911616273115767,0.4739949526785747,0.4624999999999999,,,,1.2083238856223366,,,,,,
